age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,37.5,Philippines,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,37.5,Philippines,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Separated,Prof-specialty,Not-in-family,White,Female,1055,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,12th,8,Never-married,Priv-house-serv,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,37.5,Thailand,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32.5,Haiti,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35.0,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2057,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Federal-gov,57529.375,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,State-gov,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,35.0,United-States,<=50K
18.0,Federal-gov,57529.375,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Male,4650,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,1429,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,State-gov,57529.375,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35.0,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Federal-gov,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,1590,37.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32.5,El-Salvador,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,27828,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,2057,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,11th,7,Never-married,Handlers-cleaners,Other-relative,White,Male,0,1721,37.5,Puerto-Rico,<=50K
18.0,Local-gov,34744.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3103,0,37.5,Vietnam,<=50K
18.0,Local-gov,38573.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,4934,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064,0,35.0,United-States,<=50K
18.0,Private,43354.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,55608.0,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Male,0,0,37.5,Puerto-Rico,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,54038.0,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,3674,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,Dominican-Republic,<=50K
18.0,Private,57529.375,10th,6,Widowed,Other-service,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,48063.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,39257.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,56150.0,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,37.5,United-States,<=50K
18.0,Private,57529.375,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,99999,0,37.5,United-States,>50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,50223.0,Some-college,10,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,>50K
18.0,Private,52433.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,48214.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,Germany,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Separated,Craft-repair,Not-in-family,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,1485,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,37.5,South,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,37.5,United-States,>50K
