Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP006606,Female,No,1,Not Graduate,Yes,15470.0,37.0,475.0,180.0,0,Urban,N
LP006609,Male,Yes,2,Not Graduate,No,18713.0,5150.0,391.0,360.0,1,Rural,Y
LP006612,Female,Yes,1,Not Graduate,Yes,16751.0,9634.0,265.0,180.0,0,Rural,N
LP006613,Female,No,1,Graduate,No,11236.0,940.0,28.0,240.0,0,Semiurban,N
LP006619,Male,No,0,Graduate,Yes,19994.0,5481.0,144.0,240.0,0,Semiurban,N
LP006624,Female,No,0,Graduate,No,12093.0,9099.0,147.0,360.0,1,Semiurban,Y
LP006636,Male,No,0,Graduate,Yes,15101.0,7457.0,497.0,240.0,1,Rural,N
LP006647,Female,No,2,Not Graduate,Yes,19111.0,6970.0,245.0,180.0,1,Urban,N
LP006656,Male,No,3,Graduate,No,13891.0,2981.0,384.0,360.0,0,Rural,Y
LP006666,Male,No,2,Graduate,Yes,7785.0,9110.0,465.0,180.0,1,Rural,N
LP006666,Female,No,3,Not Graduate,Yes,4611.0,5435.0,195.0,180.0,0,Semiurban,Y
LP006686,Female,Yes,3,Not Graduate,No,8048.0,4302.0,452.0,360.0,1,Semiurban,Y
LP006706,Female,No,3,Graduate,Yes,9270.0,4368.0,479.0,180.0,1,Urban,Y
LP006706,Female,No,0,Not Graduate,No,4763.0,7805.0,435.0,180.0,1,Rural,Y
LP006706,Female,Yes,3,Graduate,Yes,17290.0,6387.0,477.0,180.0,1,Rural,N
LP006707,Male,No,3,Not Graduate,No,9965.0,5919.0,36.0,360.0,1,Semiurban,N
LP006719,Male,No,3,Graduate,No,9754.0,2466.0,142.0,360.0,1,Semiurban,N
LP006730,Female,Yes,1,Graduate,No,8576.0,7991.0,429.0,240.0,0,Semiurban,Y
LP006730,Female,Yes,2,Graduate,Yes,19920.0,307.0,356.0,240.0,1,Rural,N
LP006740,Female,No,3,Graduate,No,9883.0,7956.0,303.0,360.0,0,Rural,Y
LP006749,Female,Yes,3,Graduate,Yes,19293.0,8683.0,333.0,360.0,1,Urban,Y
LP006753,Male,Yes,0,Graduate,Yes,3126.0,4582.0,231.0,360.0,1,Urban,N
LP006767,Male,Yes,2,Graduate,Yes,16368.0,5651.0,217.0,360.0,1,Semiurban,Y
LP006768,Male,No,3,Graduate,Yes,16311.0,2101.0,446.0,240.0,1,Rural,N
LP006772,Male,No,2,Not Graduate,Yes,8293.0,2828.0,398.0,180.0,1,Rural,N
LP006774,Male,Yes,0,Graduate,Yes,12817.0,6963.0,285.0,180.0,1,Urban,Y
LP006787,Male,Yes,1,Graduate,No,13891.0,405.0,102.0,240.0,0,Rural,Y
LP006788,Female,No,3,Graduate,No,3079.0,1139.0,283.0,240.0,1,Semiurban,N
LP006803,Female,No,0,Not Graduate,No,12757.0,1907.0,197.0,240.0,0,Rural,Y
LP006804,Male,No,2,Graduate,No,19616.0,5536.0,254.0,180.0,0,Urban,N
LP006804,Female,No,2,Graduate,No,12504.0,7335.0,372.0,180.0,0,Urban,Y
LP006809,Male,No,0,Not Graduate,Yes,5301.0,5930.0,206.0,360.0,0,Semiurban,N
LP006810,Female,No,2,Not Graduate,Yes,10962.0,3855.0,315.0,360.0,1,Semiurban,Y
LP006828,Male,Yes,3,Not Graduate,Yes,3501.0,5095.0,404.0,180.0,0,Rural,Y
LP006834,Female,No,1,Not Graduate,No,7181.0,4706.0,445.0,240.0,1,Semiurban,Y
LP006835,Male,Yes,2,Not Graduate,Yes,16608.0,2943.0,424.0,180.0,1,Urban,N
LP006858,Male,No,2,Graduate,No,4104.0,987.0,125.0,180.0,0,Urban,N
LP006870,Female,Yes,3,Not Graduate,No,18015.0,8589.0,307.0,360.0,1,Urban,N
LP006884,Male,No,0,Graduate,No,2134.0,4301.0,207.0,360.0,1,Urban,Y
LP006887,Female,No,2,Graduate,Yes,15527.0,864.0,187.0,240.0,0,Urban,Y
LP006895,Male,Yes,2,Not Graduate,No,5388.0,513.0,121.0,180.0,0,Rural,N
LP006905,Female,Yes,1,Graduate,Yes,5143.0,351.0,63.0,360.0,0,Semiurban,N
LP006922,Female,Yes,0,Not Graduate,Yes,15020.0,1608.0,82.0,180.0,0,Semiurban,Y
LP006924,Male,Yes,3,Not Graduate,Yes,3284.0,7691.0,116.0,360.0,0,Urban,Y
LP006937,Female,Yes,2,Not Graduate,No,1828.0,6238.0,36.0,180.0,0,Urban,N
LP006954,Male,Yes,2,Not Graduate,Yes,14971.0,8237.0,59.0,360.0,0,Urban,N
LP006960,Female,Yes,0,Graduate,No,11854.0,7735.0,459.0,240.0,1,Urban,Y
LP006961,Female,Yes,0,Graduate,Yes,10852.0,3027.0,203.0,360.0,0,Semiurban,Y
LP006969,Male,Yes,0,Not Graduate,Yes,3296.0,8713.0,256.0,240.0,0,Rural,N
LP006970,Male,No,1,Graduate,Yes,8085.0,3352.0,459.0,360.0,1,Semiurban,Y
LP006975,Female,Yes,3,Graduate,No,17077.0,8076.0,163.0,180.0,0,Urban,Y
LP006976,Male,No,3,Not Graduate,No,10849.0,7658.0,54.0,360.0,0,Rural,N
LP006992,Female,Yes,3,Not Graduate,No,16817.0,4873.0,482.0,240.0,0,Semiurban,Y
LP007003,Female,No,1,Not Graduate,No,11668.0,6016.0,352.0,240.0,1,Semiurban,N
LP007008,Female,No,0,Graduate,No,7449.0,600.0,85.0,360.0,0,Urban,N
LP007015,Female,No,2,Graduate,Yes,16957.0,8801.0,211.0,240.0,1,Semiurban,Y
LP007023,Female,No,1,Not Graduate,No,4369.0,3830.0,427.0,240.0,1,Semiurban,N
LP007034,Male,Yes,1,Graduate,Yes,12573.0,2127.0,259.0,180.0,0,Semiurban,N
LP007038,Male,Yes,0,Not Graduate,Yes,5673.0,892.0,260.0,360.0,1,Urban,Y
LP007047,Male,No,2,Graduate,Yes,9421.0,6296.0,251.0,360.0,1,Rural,N
LP007051,Female,Yes,0,Not Graduate,Yes,19330.0,6604.0,488.0,180.0,1,Urban,Y
LP007057,Female,Yes,1,Graduate,No,11607.0,2154.0,272.0,360.0,0,Rural,N
LP007057,Male,No,0,Not Graduate,No,7491.0,2476.0,91.0,180.0,1,Rural,Y
LP007060,Female,No,2,Graduate,Yes,8171.0,4789.0,230.0,180.0,0,Urban,N
LP007070,Female,Yes,1,Not Graduate,No,12731.0,6780.0,395.0,240.0,0,Rural,N
LP007070,Male,Yes,0,Not Graduate,Yes,10006.0,765.0,380.0,180.0,0,Urban,N
LP007088,Male,No,1,Graduate,Yes,17212.0,7303.0,364.0,360.0,0,Rural,Y
LP007092,Female,No,3,Graduate,No,5952.0,9141.0,411.0,360.0,1,Semiurban,Y
LP007092,Male,No,0,Not Graduate,Yes,6359.0,3027.0,308.0,240.0,0,Urban,N
LP007093,Male,Yes,2,Not Graduate,Yes,4658.0,7193.0,195.0,240.0,0,Rural,Y
LP007103,Female,Yes,3,Not Graduate,Yes,4936.0,1394.0,54.0,360.0,1,Rural,N
LP007111,Male,Yes,0,Graduate,Yes,17131.0,2452.0,355.0,240.0,1,Semiurban,N
LP007113,Female,Yes,0,Graduate,Yes,13213.0,7653.0,176.0,180.0,0,Urban,Y
LP007119,Female,No,0,Not Graduate,No,14058.0,6730.0,246.0,180.0,0,Rural,Y
LP007127,Female,Yes,2,Not Graduate,No,19020.0,4738.0,85.0,180.0,1,Urban,N
LP007130,Male,No,1,Graduate,No,8005.0,8670.0,83.0,360.0,0,Rural,N
LP007138,Male,No,2,Not Graduate,No,9859.0,4322.0,324.0,180.0,0,Rural,Y
LP007144,Female,No,2,Graduate,No,12953.0,7366.0,193.0,360.0,1,Semiurban,N
LP007166,Female,Yes,1,Not Graduate,Yes,7690.0,5877.0,307.0,240.0,0,Rural,Y
LP007171,Male,No,3,Not Graduate,Yes,4971.0,2649.0,416.0,240.0,1,Urban,Y
LP007199,Male,No,3,Graduate,No,12395.0,3865.0,148.0,240.0,1,Rural,N
LP007231,Female,Yes,2,Not Graduate,Yes,3058.0,4594.0,499.0,240.0,0,Urban,N
LP007241,Female,Yes,2,Not Graduate,No,13993.0,7478.0,75.0,240.0,0,Rural,Y
LP007251,Female,No,0,Graduate,No,16738.0,7601.0,455.0,180.0,0,Rural,Y
LP007256,Female,Yes,0,Not Graduate,Yes,6133.0,3136.0,365.0,180.0,0,Urban,Y
LP007261,Male,No,3,Graduate,Yes,12130.0,2367.0,335.0,180.0,1,Semiurban,Y
LP007273,Female,No,2,Not Graduate,Yes,19797.0,5887.0,48.0,240.0,0,Rural,Y
LP007276,Female,Yes,1,Graduate,No,3125.0,4465.0,103.0,240.0,1,Urban,N
LP007287,Female,Yes,1,Graduate,Yes,1500.0,6662.0,340.0,240.0,0,Rural,N
LP007308,Male,Yes,3,Not Graduate,No,17202.0,58.0,141.0,240.0,0,Rural,Y
LP007326,Male,No,0,Not Graduate,No,11040.0,300.0,197.0,360.0,1,Rural,N
LP007327,Male,Yes,2,Graduate,Yes,7850.0,8621.0,308.0,180.0,1,Rural,Y
LP007329,Male,Yes,2,Not Graduate,Yes,18845.0,5591.0,438.0,180.0,0,Urban,N
LP007334,Female,No,1,Graduate,No,14676.0,5121.0,472.0,240.0,0,Rural,Y
LP007338,Female,No,0,Graduate,No,10142.0,6985.0,306.0,360.0,0,Urban,N
LP007338,Female,Yes,0,Not Graduate,Yes,13129.0,582.0,209.0,360.0,0,Rural,Y
LP007366,Female,Yes,1,Graduate,Yes,8326.0,2420.0,401.0,360.0,1,Urban,Y
LP007366,Female,No,2,Not Graduate,Yes,11262.0,3115.0,221.0,240.0,1,Urban,N
LP007394,Female,No,2,Graduate,Yes,1520.0,8347.0,394.0,240.0,0,Urban,Y
LP007396,Female,Yes,0,Graduate,Yes,3375.0,271.0,381.0,360.0,0,Urban,Y
LP007405,Female,Yes,0,Not Graduate,No,2006.0,3873.0,92.0,360.0,0,Semiurban,Y
LP007406,Female,Yes,2,Not Graduate,No,13714.0,4488.0,39.0,240.0,0,Urban,Y
LP007411,Female,Yes,3,Graduate,No,10422.0,3041.0,277.0,360.0,0,Rural,Y
LP007413,Female,No,2,Graduate,Yes,3996.0,4971.0,294.0,180.0,1,Rural,N
LP007414,Female,Yes,3,Graduate,No,14047.0,7877.0,283.0,360.0,0,Semiurban,Y
LP007419,Female,No,0,Not Graduate,No,3581.0,3396.0,341.0,240.0,0,Rural,Y
LP007435,Male,No,0,Graduate,No,17468.0,3804.0,459.0,240.0,0,Urban,Y
LP007439,Female,Yes,1,Not Graduate,Yes,10514.0,1290.0,33.0,360.0,0,Urban,N
LP007439,Female,No,3,Graduate,No,10447.0,7841.0,367.0,180.0,0,Semiurban,N
LP007444,Male,No,3,Not Graduate,Yes,4780.0,467.0,394.0,180.0,0,Rural,Y
LP007456,Female,Yes,1,Graduate,Yes,10374.0,5006.0,202.0,360.0,1,Urban,Y
LP007462,Female,Yes,2,Not Graduate,Yes,14450.0,7925.0,225.0,360.0,0,Semiurban,N
LP007464,Male,No,3,Graduate,Yes,10248.0,5059.0,302.0,180.0,0,Urban,N
LP007465,Male,Yes,3,Not Graduate,Yes,17948.0,5019.0,333.0,240.0,1,Semiurban,N
LP007466,Female,Yes,1,Graduate,No,14249.0,8935.0,178.0,180.0,0,Semiurban,Y
LP007470,Male,No,2,Graduate,No,15135.0,5020.0,295.0,360.0,1,Urban,N
LP007481,Male,Yes,2,Not Graduate,Yes,2290.0,9180.0,298.0,240.0,1,Urban,Y
LP007482,Female,Yes,0,Graduate,No,17906.0,1990.0,237.0,360.0,1,Semiurban,N
LP007487,Female,No,3,Graduate,No,8089.0,5468.0,102.0,240.0,0,Semiurban,Y
LP007505,Female,No,1,Not Graduate,No,5096.0,986.0,170.0,180.0,0,Rural,N
LP007508,Female,Yes,0,Not Graduate,No,6846.0,857.0,342.0,180.0,0,Rural,N
LP007515,Male,Yes,1,Graduate,Yes,13983.0,525.0,362.0,240.0,0,Rural,N
LP007524,Male,No,0,Not Graduate,No,5871.0,8891.0,278.0,180.0,1,Rural,Y
LP007534,Female,Yes,0,Not Graduate,Yes,12485.0,898.0,232.0,360.0,0,Rural,N
LP007544,Female,No,1,Not Graduate,No,19190.0,6285.0,278.0,240.0,0,Urban,Y
LP007548,Female,Yes,0,Not Graduate,Yes,19310.0,9822.0,289.0,180.0,1,Rural,Y
LP007558,Female,No,0,Graduate,No,11517.0,6306.0,230.0,360.0,1,Semiurban,N
LP007569,Male,Yes,0,Not Graduate,Yes,16400.0,5091.0,375.0,360.0,1,Urban,Y
LP007570,Female,Yes,0,Graduate,Yes,10350.0,191.0,231.0,360.0,1,Rural,N
LP007570,Female,No,2,Graduate,Yes,9084.0,7128.0,268.0,240.0,1,Semiurban,Y
LP007572,Female,Yes,0,Not Graduate,Yes,12431.0,9174.0,197.0,180.0,1,Semiurban,N
LP007575,Male,No,2,Graduate,No,13007.0,697.0,499.0,240.0,0,Semiurban,Y
LP007580,Female,Yes,2,Not Graduate,Yes,11726.0,4358.0,462.0,240.0,0,Semiurban,N
LP007582,Male,Yes,1,Graduate,No,6417.0,5167.0,168.0,180.0,0,Semiurban,Y
LP007593,Female,No,2,Not Graduate,Yes,14365.0,2537.0,334.0,180.0,0,Semiurban,Y
LP007627,Male,No,1,Not Graduate,No,9041.0,3122.0,224.0,180.0,1,Semiurban,N
LP007647,Female,Yes,3,Graduate,Yes,2236.0,4002.0,261.0,240.0,1,Urban,Y
LP007651,Female,Yes,3,Graduate,Yes,8933.0,1479.0,238.0,240.0,1,Semiurban,N
LP007654,Female,Yes,3,Graduate,No,18170.0,903.0,172.0,360.0,1,Urban,N
LP007654,Male,Yes,0,Not Graduate,No,17253.0,3075.0,50.0,360.0,1,Urban,Y
LP007662,Female,Yes,2,Graduate,Yes,9558.0,8515.0,159.0,180.0,0,Semiurban,N
LP007662,Female,No,0,Graduate,Yes,19710.0,9305.0,75.0,240.0,0,Urban,Y
LP007676,Female,No,1,Not Graduate,Yes,6217.0,5410.0,58.0,240.0,1,Rural,Y
LP007679,Male,No,1,Not Graduate,Yes,8770.0,4839.0,322.0,180.0,1,Rural,Y
LP007701,Male,No,3,Graduate,Yes,17920.0,9949.0,293.0,360.0,0,Rural,Y
LP007706,Female,No,3,Graduate,Yes,4171.0,4044.0,169.0,240.0,0,Urban,N
LP007720,Female,No,1,Not Graduate,Yes,16375.0,2613.0,167.0,240.0,1,Urban,N
LP007728,Male,Yes,0,Graduate,No,14727.0,3231.0,271.0,180.0,1,Rural,N
LP007732,Male,No,0,Not Graduate,No,3763.0,4695.0,156.0,360.0,1,Semiurban,N
LP007733,Male,No,2,Graduate,Yes,19447.0,9729.0,362.0,180.0,1,Semiurban,N
LP007734,Female,No,3,Not Graduate,No,8751.0,4574.0,493.0,360.0,1,Rural,Y
LP007737,Female,Yes,2,Not Graduate,Yes,12167.0,2995.0,252.0,240.0,1,Semiurban,Y
LP007739,Male,Yes,0,Graduate,No,11368.0,4373.0,274.0,180.0,0,Semiurban,Y
LP007747,Female,Yes,1,Not Graduate,Yes,8718.0,2531.0,157.0,360.0,0,Semiurban,Y
LP007747,Female,Yes,1,Graduate,Yes,10539.0,7405.0,349.0,360.0,1,Urban,Y
LP007750,Female,No,3,Not Graduate,Yes,8315.0,2521.0,254.0,180.0,0,Urban,N
LP007755,Male,No,0,Graduate,Yes,16903.0,4015.0,178.0,240.0,1,Semiurban,N
LP007757,Female,Yes,0,Not Graduate,Yes,12369.0,4724.0,43.0,360.0,1,Semiurban,N
LP007772,Female,No,1,Graduate,No,4109.0,8841.0,301.0,180.0,0,Rural,N
LP007790,Female,No,3,Not Graduate,No,1820.0,3748.0,496.0,240.0,0,Urban,Y
LP007792,Female,No,2,Graduate,No,15868.0,8138.0,263.0,240.0,1,Semiurban,N
LP007796,Female,Yes,1,Not Graduate,Yes,6439.0,3446.0,482.0,180.0,0,Rural,Y
LP007797,Female,Yes,1,Graduate,No,11693.0,5787.0,180.0,180.0,1,Urban,Y
LP007802,Male,No,3,Not Graduate,Yes,10230.0,7912.0,405.0,180.0,1,Rural,N
LP007803,Male,No,3,Not Graduate,Yes,8216.0,2171.0,116.0,360.0,1,Semiurban,Y
LP007816,Male,Yes,1,Graduate,Yes,16726.0,1803.0,52.0,180.0,1,Urban,N
LP007829,Male,No,0,Graduate,No,17254.0,8842.0,324.0,360.0,1,Semiurban,N
LP007833,Male,Yes,1,Graduate,No,2545.0,1389.0,76.0,360.0,0,Urban,Y
LP007840,Female,Yes,2,Not Graduate,No,2538.0,137.0,49.0,240.0,0,Urban,N
LP007866,Male,Yes,3,Graduate,No,14493.0,3371.0,457.0,180.0,0,Semiurban,Y
LP007881,Male,No,2,Not Graduate,Yes,13483.0,2991.0,450.0,180.0,1,Semiurban,Y
LP007881,Male,No,1,Not Graduate,No,13442.0,1960.0,264.0,180.0,1,Rural,Y
LP007886,Male,No,3,Graduate,Yes,17116.0,270.0,103.0,240.0,0,Urban,N
LP007897,Female,No,2,Not Graduate,Yes,8229.0,3817.0,80.0,360.0,0,Urban,Y
LP007915,Male,Yes,3,Graduate,No,9265.0,5986.0,68.0,360.0,0,Urban,Y
LP007919,Male,Yes,1,Graduate,No,15410.0,4589.0,203.0,240.0,0,Rural,Y
LP007926,Male,No,3,Graduate,Yes,6235.0,3803.0,50.0,240.0,1,Rural,N
LP007927,Male,No,2,Graduate,No,18459.0,2915.0,146.0,360.0,1,Rural,Y
LP007932,Male,No,1,Not Graduate,No,2392.0,114.0,52.0,360.0,0,Urban,Y
LP007935,Male,Yes,2,Not Graduate,Yes,19161.0,2456.0,154.0,240.0,0,Urban,N
LP007944,Female,No,0,Graduate,No,16918.0,390.0,202.0,180.0,0,Urban,N
LP007947,Male,No,0,Graduate,Yes,1920.0,7281.0,64.0,360.0,0,Semiurban,Y
LP007949,Male,Yes,2,Not Graduate,No,2288.0,5584.0,480.0,240.0,0,Rural,Y
LP007962,Female,No,2,Not Graduate,No,4809.0,3965.0,481.0,360.0,1,Rural,N
LP007966,Female,No,0,Graduate,Yes,14385.0,5157.0,102.0,240.0,0,Semiurban,N
LP007968,Male,No,3,Graduate,Yes,15772.0,5333.0,108.0,360.0,1,Semiurban,Y
LP007975,Female,Yes,2,Not Graduate,No,2215.0,2863.0,500.0,240.0,1,Rural,Y
LP007976,Male,No,3,Not Graduate,Yes,5250.0,802.0,426.0,360.0,1,Semiurban,Y
LP007978,Male,No,0,Graduate,No,5663.0,4918.0,357.0,360.0,0,Rural,N
LP007992,Male,No,2,Not Graduate,No,6766.0,2425.0,157.0,180.0,0,Semiurban,Y
LP007993,Male,No,0,Not Graduate,Yes,2704.0,701.0,412.0,240.0,1,Rural,Y
LP007995,Male,Yes,1,Not Graduate,Yes,15458.0,7597.0,94.0,240.0,1,Urban,N
LP008004,Female,Yes,3,Graduate,Yes,3099.0,7311.0,436.0,240.0,0,Rural,N
LP008006,Male,Yes,3,Not Graduate,No,17813.0,1089.0,296.0,360.0,0,Urban,Y
LP008007,Male,Yes,1,Not Graduate,No,5969.0,5011.0,168.0,180.0,1,Urban,Y
LP008015,Female,No,0,Graduate,No,16500.0,7902.0,248.0,360.0,1,Rural,N
LP008020,Female,No,1,Not Graduate,Yes,9056.0,3464.0,167.0,180.0,0,Semiurban,Y
LP008042,Male,No,3,Not Graduate,No,3819.0,7031.0,439.0,180.0,1,Rural,N
LP008079,Female,No,2,Not Graduate,Yes,11122.0,4615.0,158.0,240.0,1,Rural,Y
LP008079,Male,No,1,Not Graduate,Yes,3303.0,9817.0,465.0,240.0,0,Urban,N
LP008084,Male,Yes,2,Not Graduate,Yes,8989.0,2648.0,329.0,180.0,0,Semiurban,Y
LP008085,Male,No,0,Graduate,Yes,6612.0,1729.0,110.0,360.0,0,Urban,N
LP008089,Male,Yes,2,Graduate,Yes,13245.0,9390.0,232.0,240.0,0,Semiurban,N
LP008089,Male,Yes,1,Graduate,Yes,6679.0,6604.0,468.0,240.0,1,Urban,N
LP008093,Female,Yes,1,Graduate,No,15511.0,8011.0,203.0,240.0,0,Semiurban,N
LP008103,Female,No,1,Not Graduate,No,19318.0,2846.0,64.0,360.0,1,Urban,Y
LP008111,Female,No,1,Graduate,Yes,4273.0,2510.0,96.0,240.0,0,Urban,Y
LP008116,Female,No,2,Graduate,Yes,18420.0,1835.0,119.0,180.0,0,Urban,Y
LP008119,Male,No,0,Graduate,Yes,7668.0,8902.0,310.0,360.0,1,Urban,Y
LP008126,Female,No,2,Graduate,Yes,14147.0,9304.0,33.0,180.0,1,Semiurban,Y
LP008127,Female,No,0,Not Graduate,Yes,9297.0,7081.0,44.0,180.0,1,Rural,N
LP008141,Male,Yes,2,Not Graduate,No,18243.0,5011.0,439.0,180.0,1,Semiurban,N
LP008147,Female,Yes,3,Not Graduate,Yes,12249.0,2278.0,368.0,240.0,1,Urban,N
LP008152,Female,Yes,1,Graduate,No,15508.0,6391.0,117.0,240.0,1,Rural,N
LP008193,Male,Yes,3,Not Graduate,No,14641.0,9981.0,152.0,180.0,0,Urban,Y
LP008200,Male,Yes,1,Not Graduate,No,7565.0,1954.0,498.0,360.0,0,Semiurban,N
LP008201,Female,Yes,3,Not Graduate,Yes,13704.0,3392.0,54.0,360.0,1,Urban,Y
LP008221,Male,No,1,Graduate,Yes,8319.0,5063.0,475.0,180.0,0,Urban,Y
LP008222,Male,Yes,1,Not Graduate,No,5477.0,3922.0,418.0,180.0,1,Semiurban,Y
LP008224,Female,No,2,Not Graduate,Yes,11461.0,2183.0,424.0,360.0,1,Rural,Y
LP008230,Male,Yes,0,Graduate,No,15345.0,4726.0,312.0,360.0,1,Rural,Y
LP008238,Male,No,1,Graduate,No,7507.0,2143.0,114.0,360.0,1,Rural,Y
LP008247,Female,Yes,0,Not Graduate,Yes,14772.0,7218.0,291.0,180.0,1,Semiurban,Y
LP008250,Female,Yes,1,Graduate,No,6890.0,3701.0,33.0,180.0,1,Semiurban,N
LP008255,Male,No,3,Graduate,Yes,4918.0,8310.0,341.0,180.0,1,Rural,Y
LP008256,Female,Yes,3,Not Graduate,No,14876.0,5576.0,29.0,240.0,0,Semiurban,Y
LP008263,Female,No,1,Not Graduate,Yes,12701.0,8879.0,377.0,180.0,0,Semiurban,Y
LP008264,Male,No,2,Graduate,Yes,4625.0,479.0,462.0,240.0,0,Semiurban,N
LP008270,Male,Yes,2,Not Graduate,Yes,6735.0,4773.0,363.0,180.0,0,Semiurban,Y
LP008270,Female,Yes,0,Not Graduate,No,10355.0,2524.0,275.0,360.0,0,Urban,Y
LP008274,Male,Yes,2,Not Graduate,No,14387.0,1865.0,224.0,360.0,0,Urban,Y
LP008281,Female,No,1,Not Graduate,No,10009.0,3807.0,420.0,180.0,1,Semiurban,N
LP008283,Male,No,0,Graduate,Yes,11222.0,4093.0,62.0,360.0,0,Urban,Y
LP008283,Female,No,2,Not Graduate,No,6450.0,7487.0,320.0,180.0,0,Semiurban,N
LP008289,Male,Yes,1,Not Graduate,No,10092.0,9466.0,230.0,240.0,1,Urban,Y
LP008330,Male,No,0,Graduate,No,8964.0,3504.0,172.0,240.0,1,Rural,Y
LP008338,Female,No,2,Not Graduate,Yes,10548.0,7872.0,22.0,360.0,1,Rural,N
LP008351,Female,No,0,Not Graduate,No,14817.0,6873.0,103.0,180.0,1,Semiurban,N
LP008354,Female,No,3,Not Graduate,Yes,4878.0,5647.0,411.0,180.0,0,Urban,N
LP008364,Female,No,3,Graduate,Yes,18874.0,7928.0,271.0,240.0,1,Semiurban,Y
LP008379,Female,Yes,3,Not Graduate,Yes,9897.0,1786.0,417.0,180.0,1,Urban,N
LP008382,Female,Yes,3,Not Graduate,Yes,4713.0,9730.0,87.0,360.0,0,Rural,Y
LP008385,Female,Yes,0,Graduate,No,13826.0,4341.0,165.0,360.0,0,Rural,N
LP008412,Female,Yes,3,Not Graduate,No,11785.0,2921.0,468.0,240.0,0,Rural,N
LP008412,Female,Yes,1,Graduate,Yes,17316.0,9210.0,73.0,180.0,0,Rural,Y
LP008446,Male,No,0,Graduate,Yes,3941.0,6381.0,439.0,240.0,1,Rural,N
LP008466,Male,No,1,Not Graduate,No,7362.0,9080.0,35.0,360.0,0,Urban,Y
LP008467,Female,No,1,Graduate,No,1586.0,9440.0,399.0,180.0,0,Semiurban,Y
LP008468,Male,No,3,Not Graduate,Yes,15695.0,2706.0,367.0,180.0,1,Rural,Y
LP008470,Female,Yes,1,Graduate,Yes,13256.0,8700.0,272.0,360.0,1,Urban,N
LP008473,Female,No,1,Graduate,Yes,18726.0,2405.0,289.0,360.0,0,Rural,Y
LP008478,Female,No,0,Graduate,Yes,7639.0,7338.0,362.0,240.0,0,Urban,Y
LP008483,Male,Yes,0,Graduate,Yes,2205.0,7284.0,457.0,240.0,1,Semiurban,Y
LP008491,Female,Yes,1,Not Graduate,Yes,19298.0,3819.0,77.0,360.0,0,Rural,Y
LP008492,Male,No,0,Graduate,No,10878.0,4517.0,324.0,360.0,0,Rural,N
LP008506,Male,Yes,1,Not Graduate,No,5307.0,6858.0,92.0,180.0,0,Semiurban,Y
LP008511,Male,Yes,0,Graduate,Yes,7465.0,5870.0,329.0,360.0,1,Semiurban,Y
LP008514,Male,No,2,Not Graduate,Yes,6947.0,4942.0,189.0,240.0,1,Semiurban,Y
LP008534,Female,No,1,Not Graduate,Yes,14336.0,1098.0,343.0,360.0,0,Urban,Y
LP008538,Female,No,3,Graduate,No,15937.0,559.0,63.0,240.0,1,Urban,N
LP008541,Male,Yes,3,Not Graduate,Yes,15701.0,4815.0,448.0,240.0,1,Semiurban,N
LP008555,Female,No,1,Not Graduate,Yes,19397.0,9294.0,119.0,240.0,1,Semiurban,N
LP008565,Female,No,2,Not Graduate,Yes,14556.0,7143.0,449.0,180.0,0,Urban,N
LP008581,Female,Yes,3,Not Graduate,No,15876.0,6137.0,474.0,360.0,1,Semiurban,N
LP008592,Male,Yes,1,Not Graduate,No,5469.0,351.0,185.0,240.0,0,Semiurban,N
LP008603,Female,Yes,2,Not Graduate,No,12220.0,4626.0,186.0,360.0,0,Rural,Y
LP008605,Male,Yes,0,Not Graduate,Yes,15073.0,6907.0,115.0,180.0,1,Semiurban,Y
LP008610,Female,No,2,Graduate,No,9322.0,6793.0,97.0,360.0,0,Urban,Y
LP008646,Female,No,2,Graduate,No,17687.0,4910.0,368.0,240.0,1,Semiurban,N
LP008654,Female,Yes,2,Not Graduate,Yes,4634.0,1422.0,319.0,240.0,1,Rural,N
LP008677,Male,Yes,0,Not Graduate,Yes,4242.0,9103.0,358.0,240.0,1,Urban,Y
LP008677,Female,No,1,Not Graduate,No,16202.0,1939.0,75.0,240.0,1,Urban,N
LP008681,Male,Yes,3,Graduate,Yes,7484.0,4590.0,345.0,360.0,0,Semiurban,Y
LP008681,Female,Yes,3,Not Graduate,No,8447.0,1206.0,173.0,240.0,0,Semiurban,Y
LP008682,Male,Yes,1,Not Graduate,Yes,18413.0,9285.0,228.0,240.0,1,Urban,N
LP008688,Female,No,2,Not Graduate,Yes,13147.0,4335.0,422.0,180.0,0,Rural,Y
LP008688,Female,Yes,2,Not Graduate,Yes,17231.0,3165.0,253.0,240.0,1,Rural,Y
LP008696,Female,Yes,3,Not Graduate,No,7244.0,9292.0,426.0,360.0,0,Urban,Y
LP008706,Male,No,2,Not Graduate,Yes,10939.0,6429.0,45.0,180.0,1,Urban,Y
LP008707,Male,No,0,Graduate,Yes,17506.0,3597.0,100.0,360.0,1,Urban,N
LP008712,Male,No,1,Not Graduate,No,9520.0,644.0,482.0,180.0,0,Semiurban,Y
LP008718,Female,No,1,Not Graduate,Yes,19212.0,5346.0,117.0,360.0,0,Urban,Y
